name,title,activity_period,notable_deeds
陈群,伪福建省政府主席、伪南京国民政府内政部部长,1938-1945,福建长汀人，早年投靠日伪，1938年后参与伪维新政府，后任伪南京国民政府内政部部长、伪福建省政府主席，协助日军在福建推行伪化统治。
萨福畴,伪福建省政府委员、伪厦门特别市市长,1938-1945,福建福州人，抗战期间投敌，任伪厦门特别市市长等职，在厦门及闽南地区为日军维持殖民统治、推行伪政。
李思贤,伪厦门特别市市长,1938-1945,福建厦门人，日军侵占厦门后出任伪厦门维持会会长、伪厦门特别市市长，协助日军统治厦门及闽南沿海地区。
洪月楷,伪厦门特别市副市长,1938-1945,在厦门沦陷期间任伪厦门特别市副市长，参与伪政权运作，为日军在闽南的统治服务。
金馥生,伪厦门维持会委员、伪厦门商会会长,1938-1945,厦门沦陷后参与组织伪维持会，任伪厦门商会会长，协助日军征敛物资、控制经济。
林济川,伪莆田县维持会会长,1939-1945,莆田沦陷期间或日军侵扰莆田沿海时，参与组织伪维持会，为日军筹粮、带路、维持地方伪秩序。
陈祖禹,伪莆田县维持会副会长,1939-1945,在莆田地区协助日军及伪政权，参与维持会事务，压迫当地民众。
黄文著,伪仙游县维持会会长,1940-1945,仙游地区附逆分子，任伪维持会会长，为日军搜集情报、征派民夫物资。
张逸舟,伪福建和平救国军总司令,1939-1945,福建沿海伪军头目，组织伪福建和平救国军，配合日军在莆田、仙游、福清等沿海地区进行扫荡和统治。
王福民,伪福建和平救国军副总司令,1939-1945,与张逸舟共同组织伪军，在闽中沿海包括莆田、仙游一带活动，协助日军维持伪化区。
陈维金,伪莆田县警察局局长,1940-1945,在莆田伪政权中任伪警察局长，镇压抗日民众，协助日军维持治安。
林少琦,伪仙游县警察局局长,1940-1945,仙游伪警察头目，为日军及伪政权效力，迫害抗日人士。
陈则蔡,伪莆田县教育科科长,1940-1945,在莆田伪政权中负责教育，推行奴化教育，篡改教材，为日军殖民统治服务。
吴石山,伪仙游县财政科科长,1940-1945,在仙游伪政权中负责财政，为日军征敛钱粮，剥削当地民众。
李国俊,伪福建省政府委员,1940-1945,福建附逆分子，任伪福建省政府委员，参与伪政权决策，协助日军在福建的统治。
陈裔,伪闽侯县维持会会长,1941-1945,福州及闽侯地区伪维持会头目，为日军筹粮、维持秩序，影响波及莆田、仙游一带。
林赤民,伪福清县维持会会长,1941-1945,福清沦陷期间任伪维持会会长，与莆田、仙游地区伪政权有联系，协助日军沿海统治。
陈宏,伪福建和平救国军第一路司令,1939-1945,伪军头目，在闽中沿海包括莆田、仙游地区活动，配合日军扫荡抗日力量。
林义和,伪莆田县保安队队长,1940-1945,莆田伪保安队头目，协助日军维持伪化区治安，镇压抗日活动。
黄国璋,伪仙游县保安队队长,1940-1945,仙游伪保安队头目，为日军及伪政权效力，迫害当地抗日群众。
