name,title,activity_period,notable_deeds
张仁蠡,伪湖北省政府委员兼伪武汉特别市市长、伪湖北省政府主席,1938-1945,北洋遗老张之洞之子，抗战期间投敌，历任伪武汉特别市市长、伪湖北省政府委员兼伪湖北省政府主席等职，在湖北推行日伪统治，为日军搜刮物资、维持占领秩序。
何佩瑢,伪湖北省政府主席、伪湖北省保安司令,1938-1942,抗战期间投靠日军，出任伪湖北省政府主席，组建伪保安部队，协助日军控制湖北沦陷区，推行伪化统治。
杨揆一,伪湖北省政府主席、伪武汉行营主任,1940-1945,投敌后历任伪湖北省政府主席、伪武汉行营主任等职，配合日军在湖北的军事与政治控制，参与伪政权运作。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1939-1945,原国民党将领，抗战期间投敌，任伪武汉绥靖公署主任、伪湖北省政府主席，统率伪军配合日军进攻抗日根据地，镇压民众抗日活动。
石星川,伪湖北省政府委员、伪汉口特别市市长,1938-1945,投敌后任伪湖北省政府委员、伪汉口特别市市长等职，在武汉地区协助日军维持殖民统治，推行伪化政策。
雷寿荣,伪襄阳县政府县长,1940-1945,抗战期间在襄阳沦陷区出任伪县长，协助日军维持地方伪政权，征发民夫、物资，配合日伪军对襄枣宜地区的控制。
刘仲虎,伪襄阳县维持会会长,1940-1945,襄阳沦陷后组织伪维持会，为日军筹粮筹款、维持地方秩序，协助日军推行保甲连坐，镇压抗日群众。
王寿山,伪南漳县维持会会长,1940-1945,南漳地区沦陷或半沦陷期间，出面组织伪维持会，为日军提供情报、粮秣，协助日伪军清乡扫荡。
陈耀东,伪襄阳保安团团长,1941-1945,投敌后组建伪保安团，配合日军在襄阳、南漳一带进行清乡、扫荡，袭击抗日游击队，残害抗日军民。
李朗星,伪湖北省政府委员、伪襄阳行政督察专员,1942-1945,在伪湖北省政府任职期间，负责襄阳地区伪行政事务，推行日军指令，征发物资、编组伪保甲，协助日军控制鄂西北。
周佛海,伪国民政府行政院副院长、伪上海特别市市长（其势力影响湖北）,1938-1945,汪伪政权核心人物之一，虽主要活动于南京、上海，但其伪政权体系覆盖湖北，对湖北伪政权人事、政策有直接影响。
李士群,伪特工总部主任、伪江苏省政府主席（其特务体系渗入湖北）,1939-1943,汪伪特务头子，其特工网络在湖北沦陷区设有分支，参与侦捕抗日人员、破坏抗日组织。
丁默邨,伪特工总部主任、伪浙江省政府主席（其特务体系渗入湖北）,1939-1945,汪伪特务头目之一，其特务活动波及湖北沦陷区，协助日军镇压抗日力量。
熊剑东,伪税警总团团长、伪军将领（活动于鄂中、鄂北）,1940-1945,投敌后率伪军活动于湖北中部、北部地区，配合日军扫荡抗日根据地，抢掠民财，镇压抗日民众。
邹平凡,伪黄卫军军长、伪军将领（活动于鄂中、鄂北）,1940-1945,组建伪黄卫军，活动于湖北沦陷区，配合日军对鄂中、鄂北抗日根据地进行扫荡，残害抗日军民。
金龙章,伪湖北省政府委员、伪汉口特别市警察局局长,1938-1945,在武汉地区担任伪警察头目，协助日军维持治安，搜捕抗日人士，推行伪化教育与社会控制。
刘国钧,伪襄阳县教育科科长,1940-1945,在襄阳沦陷区推行奴化教育，篡改教材，宣传“大东亚共荣”，毒化青少年思想，协助日军进行文化侵略。
张伯常,伪南漳县保安队队长,1941-1945,率伪保安队在南海、南漳一带配合日军清乡，搜捕抗日人员，勒索民众，为日军征发物资。
赵文华,伪襄阳商会会长,1940-1945,在襄阳沦陷区出面组织伪商会，为日军筹款筹粮，协助日军控制物资流通，压榨商户与民众。
孙耀庭,伪南漳县警察所所长,1941-1945,在南漳地区担任伪警察头目，协助日军维持占领秩序，侦捕抗日分子，推行保甲连坐。
