name,title,activity_period,notable_deeds
汪精卫,伪国民政府主席、行政院长,1938-1944,安徽籍（祖籍婺源，生于广东三水），1938年12月发表艳电公开投日，1940年在南京成立伪国民政府，自任主席兼行政院长，统辖包括安徽在内的华中沦陷区伪政权，是抗战时期最大汉奸。
陈公博,伪国民政府立法院长、伪行政院长,1938-1945,随汪精卫投敌，历任伪立法院长、伪上海市长、伪行政院长，汪死后继任伪国民政府主席，统辖包括安徽在内的沦陷区伪政。
周佛海,伪财政部长、伪警政部长、伪上海市长,1938-1945,汪伪政权核心人物，掌管伪财政与警政，其伪警政系统延伸至安徽沦陷区各县伪警察局。
倪道烺,伪安徽省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期政客，抗战后投敌，历任伪安徽省长、伪安徽省政府主席，主持安徽沦陷区伪政，推行保甲、征粮、拉夫。
高冠吾,伪安徽省长、伪江苏省长,1938-1943,曾任伪维新政府绥靖部长、伪安徽省长，主持安徽沦陷区伪政，配合日军清乡。
罗君强,伪安徽省长、伪司法行政部长,1940-1945,汪伪核心成员，曾任伪安徽省长，在安徽推行伪化教育、征粮与清乡。
林柏生,伪宣传部长、伪安徽省长,1940-1945,汪伪宣传系统头目，后任伪安徽省长，在安徽推行奴化宣传。
张昌德,伪皖南独立方面军总司令,1943-1945,原国民党军将领，1943年在皖南投敌，任伪皖南独立方面军总司令，活动于宣城、宁国、南陵一带，配合日军进攻新四军。
刘子清,伪和平建国军皖南部队头目,1941-1945,皖南伪军头目，活动于宣城、郎溪、广德一带，配合日军扫荡。
陈次权,伪宣城县长,1940-1945,汪伪政权委任的宣城县长，主持宣城沦陷区伪政，征粮拉夫，配合日军清乡。
张拱辰,伪宁国县长,1940-1945,汪伪政权委任的宁国县长，主持宁国沦陷区伪政。
王仲廉,伪广德县长,1940-1945,汪伪政权委任的广德县长，活动于宣城地区广德一带。
李长江,伪第一集团军总司令,1941-1945,原国民党苏鲁皖边区游击副总指挥，1941年率部投敌，所部伪军活动范围包括安徽东部。
杨仲华,伪苏皖边区绥靖军总司令,1941-1945,原国民党军将领，投敌后任伪苏皖边区绥靖军总司令，活动于苏皖边区包括宣城一带。
郝鹏举,伪淮海省省长、伪军头目,1943-1945,原国民党军将领，投敌后任伪淮海省长，其伪军活动范围涉及安徽北部。
胡毓坤,伪苏皖边区绥靖军总司令,1943-1945,伪军头目，活动于苏皖边区。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党军将领，1943年投敌，所部伪军活动于山东、安徽北部。
孙良诚,伪和平建国军第二方面军总司令,1942-1945,原国民党军将领，1942年投敌，所部伪军活动于苏北、皖北。
庞炳勋,伪和平建国军第二十四集团军总司令,1943-1945,原国民党军将领，1943年投敌，所部伪军活动于豫北、皖北。
荣子恒,伪和平建国军第十军军长,1943-1945,原国民党军将领，投敌后任伪军长，活动于皖北。
王揖唐,伪华北政务委员会委员长,1937-1945,安徽合肥人，北洋政客，抗战后投敌，任伪华北政务委员会委员长，统辖华北伪政，与安徽沦陷区伪政有联系。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,福建长乐人，1938年在南京成立伪维新政府，统辖包括安徽在内的华中沦陷区伪政。
陈群,伪维新政府内政部长,1938-1945,伪维新政府、汪伪政权内政部长，掌管沦陷区警察与保甲，其系统延伸至安徽各县。
梅思平,伪工商部长、伪浙江省长,1938-1945,汪伪核心成员，参与汪精卫投敌谈判，后任伪工商部长、伪浙江省长，与安徽沦陷区伪政有联系。
丁默邨,伪社会部长、伪浙江省长,1939-1945,汪伪特工头目，后任伪社会部长、伪浙江省长，其特工系统活动于包括安徽在内的沦陷区。
李士群,伪警政部长、伪江苏省长,1939-1943,汪伪特工头目，掌管伪警政，其特工与警察系统延伸至安徽沦陷区。
