name,title,activity_period,notable_deeds
尹祚乾,伪牡丹江省省长,1937-1945,任伪牡丹江省省长期间，积极推行日伪殖民政策，镇压抗日力量，强征劳工，为日军提供物资支持。
三谷清,伪东安省省长（日本人）,1939-1943,作为日本籍伪省长，直接管理东安地区，实施“治安肃正”，围剿抗日武装，推行“集团部落”政策。
前田实,伪东安省次长（日本人）,1940-1945,实际控制东安省行政，配合关东军进行“讨伐”，强征粮食和劳动力，迫害当地居民。
张澍,伪牡丹江省警务厅厅长,1938-1945,指挥伪警察和特务，搜捕抗日地下工作者，破坏抗联联络站，参与制造多起屠杀事件。
李春润,伪东安地区保安队队长,1940-1945,率伪保安队协助日军“讨伐”抗联，在密山、虎林一带烧毁村屯，杀害抗日军民。
王永清,伪牡丹江地区宪兵队翻译官,1937-1945,为日军宪兵队充当翻译，参与审讯和酷刑，出卖抗日情报，导致多名抗联战士被捕牺牲。
赵连璧,伪东安省虎林县县长,1941-1945,在虎林县强制推行“粮谷出荷”，搜刮民财，配合日军修建军事工事，虐待劳工。
孙鸣岐,伪牡丹江省宁安县警察署署长,1939-1945,率警署人员多次袭击抗联小分队，逮捕并杀害抗日群众，破坏地下组织。
高德林,伪东安省密山县保安团长,1942-1945,组织伪保安团配合日军“大讨伐”，在密山地区制造无人区，强迁居民，掠夺财产。
刘德才,伪牡丹江省穆棱县协和会会长,1940-1945,利用协和会宣传奴化思想，检举抗日分子，协助日军强征“国兵”和劳工。
张海峰,伪东安省宝清县警务科长,1941-1945,指挥伪警察在宝清县山区“搜剿”抗联，杀害伤员，并参与“三光”政策行动。
陈国良,伪牡丹江省东宁县县长,1943-1945,在东宁县强制推行“配给制”，克扣百姓口粮，为日军修建边境工事提供劳动力。
吴振声,伪东安省饶河县保安队长,1940-1945,率保安队多次袭击抗联第七军余部，杀害抗联家属，并参与“归屯并户”行动。
郑永和,伪牡丹江省海林县警察署署长,1938-1945,抓捕抗日群众，严刑逼供，破坏抗联交通线，曾一次杀害6名抗联联络员。
马占山（伪职时期）,伪东安省顾问（注：此马占山为同名伪职人员，非抗日将领）,1942-1945,作为伪东安省顾问，参与策划“治安强化运动”，协助日军清剿抗联残余力量。
杨玉昆,伪牡丹江省绥芬河市市长,1941-1945,在绥芬河市推行日伪经济统制，垄断贸易，并协助日军特务机关监控边境人员。
李景林,伪东安省鸡宁县（今鸡西）县长,1943-1945,在鸡宁地区强征煤矿劳工，克扣工资，并配合日军镇压矿工反抗。
赵子青,伪牡丹江省林口县协和会参事,1940-1945,为日军提供抗联活动情报，参与诱降抗联叛徒，破坏抗日组织。
王振国,伪东安省勃利县警务股长,1941-1945,率伪警察在勃利县山区“搜山”，杀害抗联伤员，并参与屠杀无辜村民。
孙殿英（伪职时期）,伪牡丹江省镜泊湖地区警备司令（注：非同名军阀）,1942-1945,指挥伪军警在镜泊湖周边围剿抗联，烧毁村寨，强征民夫修筑公路。
