name,title,activity_period,notable_deeds
王揖唐,伪安徽省省长、伪国民政府委员,1937-1945,安徽合肥人，北洋旧官僚，抗战期间投敌，任伪中华民国临时政府内政部长、伪安徽省省长等职，在安徽推行伪化统治，为日军搜刮物资、镇压抗日力量。
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，抗战期间投靠日军，历任伪安徽省维新政府省长、伪安徽省政府主席，在安徽各地建立伪政权，配合日军清乡、掠夺，镇压抗日活动。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,抗战期间投敌，曾任伪安徽省省长，在安徽推行伪化教育、经济统制，协助日军维持占领区秩序。
林柏生,伪安徽省省长、伪国民政府宣传部长,1944-1945,汪伪政权要员，1944年任伪安徽省省长，在安徽推行汪伪政策，进行亲日宣传，配合日军统治。
罗君强,伪安徽省省长、伪上海特别市市长,1944-1945,汪伪政权核心成员，曾任伪安徽省省长，在安徽实施伪政，协助日军征粮、征兵。
张拱辰,伪亳县维持会会长、伪亳县县长,1938-1945,亳州本地士绅，日军侵占亳县后出面组织维持会，后任伪亳县县长，为日军筹粮筹款，维持伪秩序。
李振亚,伪亳县警察局局长,1939-1945,在亳县任伪警察头目，配合日军搜捕抗日人员，镇压民众反抗。
蒋紫垣,伪涡阳县县长,1938-1945,涡阳邻近利辛，抗战期间投敌任伪县长，在涡阳、利辛一带为日军征粮、拉夫，协助伪化统治。
王仲廉,伪蒙城县维持会会长,1938-1945,蒙城邻近利辛，组织维持会迎接日军，后任伪职，为日军提供情报与物资。
马骥材,伪阜阳县县长,1938-1945,阜阳为皖北重镇，邻近亳州、利辛，马任伪县长期间配合日军扫荡，推行保甲连坐。
李品仙,伪安徽省政府参议,1940-1945,安徽地方人物，抗战后期与日伪暗通款曲，接受伪职，在皖北一带为日军通风报信。
陈公博,伪国民政府主席、伪安徽省长（兼）,1940-1945,汪伪政权头目之一，曾兼伪安徽省长，在安徽推行亲日政策，镇压抗日力量。
周佛海,伪国民政府财政部长、伪安徽省长（兼）,1940-1945,汪伪政权核心，曾兼伪安徽省长，在安徽实施经济掠夺，为日军提供物资。
郝鹏举,伪淮海省省长、伪军头目,1943-1945,活动于苏皖北部，包括亳州、利辛周边，任伪淮海省省长，率伪军配合日军扫荡抗日根据地。
张岚峰,伪和平救国军第一军军长、伪苏豫皖边区绥靖军总司令,1938-1945,河南柘城人，活动于豫东、皖北亳州、利辛一带，率伪军配合日军进攻抗日武装，残害民众。
孙良诚,伪和平救国军第二方面军总司令、伪苏北绥靖公署主任,1942-1945,率部投敌，活动于苏北、皖北，包括亳州、利辛周边，配合日军清乡、扫荡。
吴化文,伪和平救国军第三方面军总司令,1943-1945,投敌后率伪军活动于鲁南、皖北，曾窜扰亳州、利辛一带，配合日军作战。
刘郁芬,伪开封绥靖公署主任、伪安徽省长（未到任）,1940-1943,汪伪政权军事要员，曾负责皖北伪军事务，与亳州、利辛地区伪政权有联系。
胡毓坤,伪苏豫皖边区绥靖军总司令,1940-1945,在苏豫皖边区包括亳州、利辛一带指挥伪军，配合日军维持占领区。
张济安,伪亳县保安团团长,1939-1945,亳县本地伪军头目，率保安团配合日军下乡扫荡，抓捕抗日人员。
