name,title,activity_period,notable_deeds
马良,伪山东省省长、伪济南维持会会长,1937-1945,济南沦陷后出面组织伪维持会，后任伪山东省省长，协助日军推行殖民统治、征粮征丁。
唐仰杜,伪山东省省长,1938-1945,接替马良任伪山东省省长，驻济南，配合日军实施治安强化运动，镇压抗日力量。
杨毓珣,伪山东省省长,1945,抗战末期任伪山东省省长，继续为日军维持山东沦陷区统治。
朱桂山,伪济南市市长,1937-1945,济南沦陷后任伪市长，负责市政、警察与保甲事务，协助日军控制济南城区。
李铭钦,伪济南市商会会长,1937-1945,在济南为日军筹款筹粮，组织商界附逆，支持日伪经济统制。
张亚南,伪济南警察局局长,1937-1945,掌管济南伪警察系统，参与搜捕抗日人员、推行保甲连坐。
王露仙,伪济南市维持会委员,1937-1938,济南沦陷初期参与组织维持会，为日军维持地方秩序、征集物资。
赵琪,伪青岛特别市市长、伪山东省政府委员,1938-1945,山东籍伪政权要员，在青岛及山东沦陷区配合日军统治，与济南伪政权联系密切。
成逸庵,伪山东省警务厅厅长,1938-1945,在济南主持伪警务，镇压抗日活动，推行治安强化运动。
程仲勋,伪济南市教育局长,1938-1945,在济南推行奴化教育，篡改教材，组织师生参加日伪宣传活动。
刘伯言,伪济南市保甲长、坊长,1938-1945,在济南市中区一带充当保甲长，协助日军清查户口、监视居民、摊派捐税。
金寿良,伪山东新民会指导部部长,1938-1945,在济南活动，利用新民会进行亲日宣传、组织民众团体，配合日军殖民统治。
郝书暄,伪山东省宣传处处长,1938-1945,在济南负责日伪宣传，鼓吹“大东亚共荣”，压制抗日言论。
张星五,伪济南市自卫团团长,1938-1945,组织伪自卫团配合日军扫荡，维护济南城区及近郊治安。
李海泉,伪山东保安队司令,1938-1945,率伪保安队在济南及周边地区协助日军进攻抗日根据地。
