name,title,activity_period,notable_deeds
陈学谈,广州湾伪维持会会长、伪广州湾自治区行政专员,1943-1945,广州湾（今湛江）沦陷后投靠日军，组织伪维持会，后任伪广州湾自治区行政专员，协助日军征粮、征夫、推行奴化教育，镇压抗日民众。
符永茂,伪广州湾保安队队长,1943-1945,在广州湾及周边地区（含徐闻方向）为日军搜集情报、搜捕抗日人员，配合日军扫荡雷州半岛抗日游击区。
林绳武,伪雷州维持会会长,1943-1945,雷州半岛沦陷后组织伪维持会，为日军筹粮筹款，协助建立伪政权，压迫当地百姓。
陈炳炎,伪海康县维持会会长,1943-1945,在海康（今雷州）组织伪维持会，配合日军统治，强征民夫修筑工事，迫害抗日家属。
王英儒,伪徐闻县维持会会长,1944-1945,徐闻沦陷后出面组织伪维持会，为日军征粮、征夫，协助日军控制徐闻沿海地区。
陈特向,伪遂溪县维持会会长,1943-1945,在遂溪组织伪维持会，协助日军维持治安，搜捕抗日游击队员。
李汉魂（附逆部下）,伪广东绥靖军军官,1940-1945,部分原粤系军官投靠日伪，在广东南路（含湛江、徐闻一带）组织伪军，配合日军扫荡。
吕春荣,伪广东绥靖军总司令,1940-1945,在广东沦陷区组织伪军，其势力范围覆盖南路，配合日军对雷州半岛及徐闻地区的抗日力量进行清剿。
郭卫民,伪广州湾警察局局长,1943-1945,在广州湾伪警察局任职，镇压抗日活动，逮捕爱国人士，为日军提供情报。
陈统,伪广州湾商会会长,1943-1945,在经济领域附逆，为日军筹集物资，协助日军对广州湾及雷州半岛实行经济掠夺。
