name,title,activity_period,notable_deeds
张北生,汪伪江苏省政府警务处处长、镇江地区清乡专员,1939-1945,在镇江、丹阳地区推行‘清乡’政策，组织伪警察镇压抗日力量，协助日军抓捕抗日志士，残害百姓。
袁殊（袁学易）,汪伪镇江地区清乡公署主任,1941-1943,负责镇江、丹阳等地清乡事务，配合日军‘扫荡’，建立伪政权基层控制，强征捐税，迫害抗日家属。
王伯恭,伪丹阳县知事（县长）,1938-1941,投靠日军，任丹阳伪县长，组织伪保安队，协助日军‘清剿’新四军游击队，强征粮食和劳役。
陈希曾,伪丹阳县维持会会长,1937-1938,日军占领丹阳后率先组织维持会，为日军提供情报，协助建立伪政权，搜刮民财。
周佛海（在镇江活动）,汪伪国民政府行政院副院长（曾视察镇江清乡）,1940-1945,作为汪伪核心人物，多次推动镇江、丹阳地区的清乡和伪化政策，支持当地汉奸势力。
李士群（在镇江活动）,汪伪特工总部‘76号’负责人（曾指挥镇江特工）,1939-1943,派遣特工在镇江、丹阳地区暗杀抗日人士，破坏地下组织，为日军提供情报。
丁默邨（在镇江活动）,汪伪社会部部长（曾参与镇江清乡策划）,1940-1945,参与制定镇江地区清乡计划，推动伪化教育，镇压抗日宣传。
张仁蠡,伪镇江商会会长,1938-1945,充当日军经济汉奸，控制镇江商会，为日军征购物资，强迫商户‘献金’，中饱私囊。
刘汉昌,伪丹阳保安大队长,1940-1945,率伪军配合日军‘扫荡’丹阳乡村，烧杀抢掠，抓捕新四军交通员，罪行累累。
朱鼎新,伪镇江县政府顾问,1939-1945,为日军出谋划策，参与建立伪保甲制度，强征壮丁，协助日军控制镇江城乡。
赵启騄,伪丹阳区清乡督察员,1942-1944,在丹阳各乡镇推行‘连坐法’，检举抗日分子，导致多名群众被日军杀害。
孙志远,伪镇江警察局局长,1941-1945,指挥伪警察搜捕抗日地下党员，破坏联络站，参与‘大检举’行动，逮捕无辜百姓。
