name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长兼第五军管区司令,1931-1945,原东北军将领，九一八后投敌，任伪满要职，镇压抗日武装，协助日军统治热河及辽西地区。
于芷山,伪满第一军管区司令（驻奉天）,1931-1945,原东北军旅长，叛变投日，任伪满军高官，在辽宁地区围剿抗联及抗日义勇军。
王殿忠,伪满安东省省长（辖丹东地区）,1932-1945,原东边道镇守使，投敌后任伪安东省省长，推行殖民政策，镇压辽东抗日力量。
李寿山,伪满安东省警务厅厅长,1932-1945,在丹东（安东）地区组织伪警察，协助日军清乡，抓捕抗日志士，实施“治安肃正”。
曹承宗,伪满安东市市长（今丹东市区）,1937-1945,任伪安东市长期间，推行日伪经济统制，强征劳工，镇压市区抗日活动。
赫慕侠,伪满安东地区警备司令,1932-1945,原东北军营长，投敌后负责安东（丹东）及宽甸、凤城等地“讨伐”抗联，制造多起惨案。
姜全我,伪满安东县（今东港市）县长,1932-1945,原安东县公安局长，投日后任伪县长，协助日军掠夺资源，镇压当地抗日民众。
张宗援,伪满凤城县（今凤城市）县长,1932-1945,在凤城地区推行“保甲连坐”，配合日军围剿邓铁梅、苗可秀等抗日义勇军。
曲明允,伪满宽甸县县长,1932-1945,在宽甸（属丹东）组织伪政权，破坏抗日根据地，协助日军“归屯并户”。
王友三,伪满安东省协和会事务长,1935-1945,在丹东地区宣传“日满亲善”，搜集抗日情报，协助日军奴化统治。
