name,title,activity_period,notable_deeds
罗子云,伪永顺县维持会会长,1943-1945,抗日战争后期，日军进犯湘西期间，罗子云在永顺地区出面组织伪维持会，协助日军征派民夫、粮食，并参与诱降地方武装。
彭叫驴子,伪湘西自治军司令,1944-1945,湘西土匪出身，抗战末期投靠日军，被委为伪湘西自治军司令，在永顺、龙山、桑植一带收编土匪，配合日军骚扰后方。
瞿伯阶,伪湘鄂川黔边区绥靖军师长,1943-1945,湘西地方武装头目，抗战后期与日军及伪政权勾连，接受伪职，在湘西永顺、龙山等地活动，袭击抗日游击队。
周燮卿,伪湘西保安司令,1944-1945,原国民党地方武装将领，抗战末期在湘西投敌，任伪湘西保安司令，协助日军维持湘西占领区秩序。
陈渠珍,伪湘西绥靖公署主任（未就任但曾与日伪接触）,1943-1944,湘西地方实力派，抗战期间曾与日伪方面有秘密接触，日方拟委其为伪湘西绥靖公署主任，后因形势变化未公开就任。
张玉琳,伪辰溪县维持会会长,1944-1945,在湘西辰溪地区组织伪维持会，为日军征集物资、情报，活动范围接近永顺。
石宏规,伪永绥县维持会副会长,1944-1945,湘西永绥（今花垣）人，抗战末期出面组织伪维持会，协助日军在湘西边境征粮派夫。
龙云飞,伪湘西苗疆自治军总指挥,1944-1945,湘西苗族地方武装头目，抗战后期投靠日军，被委为伪湘西苗疆自治军总指挥，在永顺、凤凰、乾城一带活动。
杨永清,伪湘西反共救国军司令,1944-1945,湘西帮会头目，抗战末期与日伪勾结，组织伪军，在永顺、芷江等地进行反共及协助日军活动。
潘壮飞,伪湘西民众自卫军司令,1944-1945,湘西地方武装头目，抗战后期接受日军委任，在永顺、黔阳一带收编土匪，配合日军行动。
