name,title,activity_period,notable_deeds
李辅群,伪广东绥靖公署督办、伪军头目,1938-1945,广东著名汉奸，投靠日军后组织伪军，在珠江三角洲及粤北一带配合日军扫荡，镇压抗日力量，曾任伪广东绥靖公署督办，势力范围涉及韶关周边地区。
郭卫民,伪翁源县维持会会长,1939-1945,翁源本地人，日军侵占粤北期间出面组织伪翁源县维持会，协助日军征粮、拉夫、搜集情报，维持日伪统治秩序。
陈耀南,伪韶关维持会副会长,1939-1945,韶关地区汉奸，参与组织伪韶关维持会，协助日军管理地方事务，为日军提供物资和情报支持。
黄启光,伪曲江县县长,1940-1945,在日军占领曲江期间出任伪县长，推行日伪政令，配合日军清乡，镇压抗日群众，活动范围覆盖韶关市区及周边。
梁永泰,伪广东治安维持会委员,1938-1945,广东省级汉奸组织成员，参与伪广东治安维持会工作，协助日军在广东各地建立伪政权，包括韶关、翁源等地的维持会组建。
张伯荫,伪翁源县警察局长,1941-1945,翁源伪警察头目，带领伪警察配合日军搜捕抗日人员，欺压百姓，为日军维持地方治安。
刘国权,伪韶关商会会长,1939-1945,韶关商界附逆者，出任伪商会会长，为日军筹款筹粮，协助日军对韶关地区实施经济掠夺。
吴镜波,伪广东教育厅督学（附逆教育界人士）,1940-1945,广东教育界汉奸，在日伪政权下推行奴化教育，曾在韶关、翁源等地协助日伪开办学校，宣传“大东亚共荣”。
邓龙光,伪粤北保安队队长,1941-1945,粤北地区伪军头目，率伪保安队配合日军扫荡韶关、翁源一带抗日根据地，残害抗日军民。
何丽生,伪翁源县保甲长,1942-1945,翁源基层汉奸，担任伪保甲长，负责为日军摊派捐税、征发民夫，监视村民动向，举报抗日分子。
