name,title,activity_period,notable_deeds
张景惠,伪满洲国国务总理大臣,1935-1945,出生于辽宁台安，曾任奉军将领，后投靠日本，任伪满总理，推行殖民政策，协助日本统治东北，包括黑龙江地区。
张海鹏,伪满热河省省长、伪满军政部大臣,1932-1945,原奉系军阀，后投敌，在黑龙江、齐齐哈尔一带参与镇压抗日武装，为日军效力。
于琛澂,伪满第四军管区司令官（驻齐齐哈尔）,1932-1945,原吉林军将领，叛国投日，任伪满军职，在齐齐哈尔地区围剿抗联，残害抗日军民。
赵欣伯,伪满立法院院长,1932-1945,曾任伪满要职，参与制定殖民法律，支持日本对黑龙江的统治。
袁金铠,伪满参议府议长,1932-1945,奉系旧官僚，投日后任伪满高官，为日本侵略政策服务，影响黑龙江地区。
韩云阶,伪满黑龙江省省长（1932-1933）,1932-1933,原黑龙江省官员，投日后任伪黑龙江省长，协助日军建立殖民政权，镇压齐齐哈尔、克东等地抗日活动。
孙其昌,伪满黑龙江省省长（1933-1934）,1933-1934,继韩云阶后任伪黑龙江省长，推行日伪政策，在克东等地强征粮税。
王静修,伪满黑龙江省省长（1934-1937）,1934-1937,伪满黑龙江省长，配合日军“治安肃正”，在齐齐哈尔、克东地区清剿抗联。
于镜涛,伪满黑龙江省省长（1937-1939）,1937-1939,伪满黑龙江省长，积极推行奴化教育，镇压抗日力量。
金名世,伪满黑龙江省省长（1939-1942）,1939-1942,伪满黑龙江省长，协助日军经济掠夺，在克东地区强征劳工。
阎传绂,伪满黑龙江省省长（1942-1945）,1942-1945,伪满最后一任黑龙江省长，继续为日军服务，直至日本投降。
马占山,（注：早期抗日，后一度投敌，但最终反正）,1932（短暂投敌）,1932年曾一度投降日军，任伪满黑龙江省长，但旋即反正抗日，故不列入正式汉奸名录。
李铭书,伪满齐齐哈尔市市长,1932-1935,投日后任齐齐哈尔市长，协助日军控制城市，镇压反满抗日活动。
张鹤岩,伪满齐齐哈尔市市长,1935-1938,继任齐齐哈尔市长，推行日伪法令，参与经济统制。
刘德权,伪满齐齐哈尔市市长,1938-1941,伪满齐齐哈尔市长，配合日军“粮谷出荷”，压榨百姓。
王兴义,伪满齐齐哈尔市市长,1941-1945,伪满末期齐齐哈尔市长，维持殖民统治。
克东县伪县长（具体姓名待考）,伪满克东县县长,1932-1945,克东县在伪满时期设县长，历任者均为日伪服务，具体人员包括：张书翰（1932-1935）、李春荣（1935-1938）、王佐才（1938-1941）、赵维藩（1941-1945）等，负责征收粮税、抓劳工、镇压抗联。
张书翰,伪满克东县县长,1932-1935,首任伪克东县长，建立日伪基层政权，协助日军清乡。
李春荣,伪满克东县县长,1935-1938,伪克东县长，推行“保甲连坐”，迫害抗日家属。
王佐才,伪满克东县县长,1938-1941,伪克东县长，强征粮食供应日军，镇压抗联活动。
赵维藩,伪满克东县县长,1941-1945,伪克东末任县长，组织“勤劳奉仕”劳工队，为日军修工事。
