name,title,activity_period,notable_deeds
汪精卫,伪国民政府主席,1940-1944,虽为广东人，但作为伪国民政府首脑，其政权统治范围包括浙江，其政策影响绍兴、上虞地区，是最大汉奸头目。
陈群,伪浙江省省长,1938-1941,任伪浙江省长期间，推行日伪统治，在绍兴、上虞等地建立伪政权，协助日军清乡、征粮。
傅式说,伪浙江省省长,1941-1944,继任伪浙江省长，强化对绍兴、上虞等地的控制，配合日军“扫荡”和物资掠夺。
项致庄,伪浙江省省长,1944-1945,末任伪浙江省长，在绍兴、上虞地区继续维持伪政权，直至日本投降。
徐朴诚,伪绍兴县知事/县长,1938-1941,任伪绍兴县知事，后改称县长，为日军在绍兴征收赋税、强拉壮丁，镇压抗日活动。
冯虚,伪绍兴县县长,1941-1943,任伪绍兴县长，推行保甲制度，协助日军清乡，迫害抗日家属。
沈尔乔,伪绍兴县县长,1943-1945,任伪绍兴县长，组织伪保安队，配合日军“扫荡”上虞、绍兴交界地区。
王孝楚,伪上虞县知事/县长,1938-1940,任伪上虞县知事，建立日伪区乡政权，向百姓摊派军粮，镇压抗日游击队。
朱承德,伪上虞县县长,1940-1942,任伪上虞县长，勾结日军，在百官、曹娥等地设据点，破坏抗日组织。
陈国治,伪上虞县县长,1942-1944,任伪上虞县长，推行“自首”政策，诱捕抗日分子，强征民工修筑工事。
张鸿渐,伪上虞县县长,1944-1945,末任伪上虞县长，在日军败退前仍搜刮民财，协助日军撤退。
何国涛,伪绍兴保安司令/伪军头目,1940-1945,率伪军驻绍兴、上虞，多次参与“清乡”，杀害抗日军民，掠夺财物。
陈桐,伪上虞保安大队长,1941-1945,指挥伪保安队，配合日军在梁湖、丰惠等地扫荡，逮捕抗日群众。
王六生,伪绍兴县警察局长,1939-1943,任伪警察局长，搜捕抗日地下党员，破坏情报网络，残害百姓。
赵如海,伪上虞县警察局长,1940-1944,协助日军维持治安，严查抗日物资，多次带队突袭村庄。
周文楷,伪绍兴县财政科长,1938-1942,为伪政府征收苛捐杂税，侵吞抗日家属财产，民愤极大。
孙季康,伪上虞县教育科长,1941-1945,推行奴化教育，强迫学校使用日伪教材，宣扬“大东亚共荣”。
