name,title,activity_period,notable_deeds
张宗援,伪山东自治联军总司令、伪军头目,1937-1945,原名张宗昌旧部相关伪军头目，抗战时期在山东沿海及胶东一带活动，参与组织伪军配合日军进攻胶东抗日根据地，其势力范围涉及威海、荣成周边地区。
赵保原,伪暂编第十二师师长、国民党投降派兼伪军头目,1938-1945,原国民党军将领，后投靠日军，盘踞胶东莱阳、海阳一带，多次配合日军扫荡胶东抗日根据地，对威海、荣成地区抗日力量构成威胁。
张步云,伪山东国民自卫军第二师师长,1938-1945,山东诸城一带伪军头目，投靠日军后配合扫荡山东抗日根据地，其活动范围覆盖胶东部分地区，与威海、荣成地区抗日斗争有间接关联。
厉文礼,伪鲁东和平建国军司令,1938-1945,原国民党山东省第八区专员，后投敌任伪职，在胶东地区组织伪军，配合日军进攻抗日根据地，活动范围涉及威海周边。
张化南,伪威海卫维持会会长,1938-1940,日军侵占威海卫后出面组织伪维持会，协助日军维持地方治安、征发物资，为日军统治威海地区提供支持。
刘公岛伪海军头目（姓名待考）,伪威海卫海军基地伪军头目,1938-1945,日军占领威海卫后，在刘公岛一带组织伪海军及伪警察力量，配合日军控制威海沿海，镇压抗日活动。
王兴仁,伪荣成县维持会会长,1938-1940,日军侵占荣成后，出面组织伪维持会，协助日军征粮、征夫，维持伪政权统治，镇压当地抗日群众。
丛镜月,伪文登县维持会会长,1938-1940,在文登、威海一带组织伪维持会，配合日军统治，为日军提供情报和物资支持。
张襄五,伪山东省公署委员、伪胶东道尹,1938-1945,伪山东省政权中负责胶东道事务，协助日军推行保甲制度、征发劳工，其管辖范围包括威海、荣成地区。
李先良,伪青岛特别市警察局局长（后投敌）,1938-1945,在青岛及胶东地区为日军效力，组织伪警察力量配合日军扫荡，其活动与威海、荣成地区抗日斗争有间接关联。
张铁砚,伪威海卫警察局局长,1938-1945,日军占领威海卫期间任伪警察局长，协助日军维持治安、抓捕抗日人员，镇压威海地区抗日活动。
孙玺凤,伪荣成县知事,1938-1945,日军侵占荣成后出任伪县知事，推行伪政权政策，征粮征夫，协助日军控制荣成地区。
刘精一,伪威海卫商会会长,1938-1945,在威海卫为日军筹集物资、摊派款项，协助日军经济掠夺，属经济领域附逆者。
王信符,伪荣成县教育科科长,1938-1945,在荣成推行奴化教育，篡改教材，宣传“大东亚共荣圈”，为日军文化侵略服务。
