name,title,activity_period,notable_deeds
王洪九,伪临沂县维持会会长、伪临沂县知事,1938-1945,日军侵占临沂后出面组织维持会，后任伪临沂县知事，协助日军推行保甲连坐、征粮派夫，镇压抗日群众，其势力范围覆盖临沂城区及罗庄一带。
赵保原,伪剿共军暂编第十二师师长、伪莱阳县长,1938-1945,原国民党军将领，后投靠日军，在胶东及鲁中南地区配合日军扫荡，其伪军活动曾延伸至临沂北部及沂水、蒙阴一带，对罗庄周边抗日根据地构成威胁。
刘桂堂,伪和平救国军第三方面军总司令,1937-1943,绰号刘黑七，长期在鲁南、沂蒙山区流窜，投日后任伪军头目，配合日军扫荡临沂、费县、平邑等地，烧杀抢掠，罗庄周边村庄亦受其害。
张里元,伪沂州道道尹,1938-1945,日军在临沂设立伪沂州道后出任道尹，管辖临沂、郯城、费县等县，推行伪化教育、经济统制，为日军征集物资，其道署驻临沂城，直接影响罗庄地区。
李先良,伪临沂县警察局局长,1939-1945,任伪临沂县警察局长期间，带领伪警察配合日军搜捕抗日人员，在罗庄、付庄一带设立检查站，勒索百姓，镇压抗日活动。
陈三坎,伪临沂县保安团团长,1938-1945,组织伪保安团盘踞临沂城南及罗庄附近，为日军征粮抓丁，袭击八路军地方武装，残害抗日家属。
王连三,伪临沂县罗庄乡维持会会长,1938-1945,在罗庄一带组织维持会，为日军带路、征粮，协助建立伪保甲制度，监视村民抗日活动。
孙永昌,伪临沂县付庄乡乡长,1940-1945,任伪付庄乡乡长，配合日军在付庄、罗庄一带清乡，强迫村民修筑据点，提供情报。
马兴元,伪沂州道警务处督察长,1939-1945,在伪沂州道警务系统任职，负责临沂及周边县伪警察调度，参与对罗庄地区抗日群众的镇压。
朱子明,伪临沂县新民会会长,1938-1945,主持伪新民会临沂分会，推行奴化教育，在罗庄等地设立日语学校，宣传“大东亚共荣”，毒化民众。
