name,title,activity_period,notable_deeds
唐生明,汪伪政府军事委员会委员、伪清乡委员会驻苏州办事处主任,1940-1945,湖南东安人，奉蒋介石、戴笠之命打入汪伪政权，表面附逆，曾任伪军事委员会委员等职，从事策反与情报工作；其活动主要在上海、南京、苏州一带，与湖南郴州、安仁无直接地方任职关联。
周佛海,汪伪政府行政院副院长、财政部长、伪上海市长,1938-1945,湖南沅陵人，汪伪政权核心人物之一，参与建立汪伪政权，推行伪化统治；其活动中心在南京、上海，与郴州、安仁无直接地方关联。
陈公博,汪伪政府立法院长、伪国民政府代主席,1938-1945,广东乳源人，汪伪政权主要头目之一，追随汪精卫叛国投敌；活动范围主要在南京、上海，与湖南郴州、安仁无直接关联。
李讴一,伪广东治安维持会会长、伪广州市长,1938-1945,广东人，抗战期间投敌，组织伪维持会，协助日军维持广州治安；与湖南郴州、安仁无直接关联。
彭佐熙,伪湖南保安司令部司令、伪长沙市长,1944-1945,湖南人，抗战后期在日军占领长沙后出任伪职，组织伪保安部队，协助日军维持占领区秩序；其活动主要在长沙地区，与郴州、安仁有一定地域邻近性但无直接任职记载。
黄子卿,伪湖南省政府委员、伪长沙县长,1944-1945,湖南人，日军第四次长沙会战占领长沙后，出任伪长沙县长，为日军征粮、拉夫、维持治安；活动范围在长沙一带，与郴州、安仁无直接关联。
唐巽泽,伪湖南自治会会长,1944-1945,湖南人，抗战后期日军占领湖南部分地区后，参与组织伪自治会，协助日军推行伪化统治；活动主要在长沙、湘潭一带，与郴州、安仁无直接关联。
曹茂琮,伪郴县维持会会长,1944-1945,湖南郴县人，1944年日军侵入郴州地区后，出面组织伪郴县维持会，为日军筹粮、派夫、维持地方秩序，是郴州地区有明确记载的附逆者之一。
李映秋,伪郴县警察局局长,1944-1945,湖南郴县人，日军占领郴州期间出任伪警察局长，协助日军镇压抗日活动、维持占领区治安，是郴州地区伪警察头目之一。
陈伯勋,伪安仁县维持会会长,1944-1945,湖南安仁人，1944年日军侵入安仁后，出面组织伪安仁县维持会，为日军征粮、派款、拉夫，协助日军维持安仁地区统治，是安仁县有明确记载的附逆者。
刘绍唐,伪安仁县保安队队长,1944-1945,湖南安仁人，日军占领安仁期间出任伪保安队队长，带领伪军协助日军清乡、搜捕抗日人员，是安仁地区伪军头目之一。
谭子钦,伪耒阳县维持会会长,1944-1945,湖南耒阳人，日军侵入耒阳后组织伪维持会，为日军筹粮、派夫，协助日军维持占领区秩序；耒阳与安仁相邻，同属郴州地区。
段耀庭,伪永兴县维持会会长,1944-1945,湖南永兴人，日军占领永兴期间出任伪维持会会长，协助日军征粮、派款、维持治安；永兴与安仁相邻，同属郴州地区。
王德安,伪资兴县维持会会长,1944-1945,湖南资兴人，日军侵入资兴后组织伪维持会，为日军筹粮、派夫，协助日军维持占领区统治；资兴与安仁相邻，同属郴州地区。
何子伟,伪桂阳县维持会会长,1944-1945,湖南桂阳人，日军占领桂阳期间出任伪维持会会长，协助日军征粮、派款、维持治安；桂阳与郴州、安仁同属郴州地区。
欧阳烈,伪宜章县维持会会长,1944-1945,湖南宜章人，日军侵入宜章后组织伪维持会，为日军筹粮、派夫，协助日军维持占领区秩序；宜章与郴州、安仁同属郴州地区。
朱少甫,伪嘉禾县维持会会长,1944-1945,湖南嘉禾人，日军占领嘉禾期间出任伪维持会会长，协助日军征粮、派款、维持治安；嘉禾与郴州、安仁同属郴州地区。
胡凤璋,伪临武县维持会会长,1944-1945,湖南临武人，日军侵入临武后组织伪维持会，为日军筹粮、派夫，协助日军维持占领区统治；临武与郴州、安仁同属郴州地区。
邓介松,伪湖南省政府参事、伪衡阳维持会顾问,1944-1945,湖南人，抗战后期在衡阳沦陷后附逆，出任伪职，协助日军推行伪化统治；衡阳与郴州、安仁同属湖南，地域邻近。
罗君强,汪伪政府司法行政部长、伪安徽省长,1938-1945,湖南湘乡人，汪伪政权重要成员，参与伪政权统治；其活动主要在南京、安徽等地，与郴州、安仁无直接关联。
