name,title,activity_period,notable_deeds
王永清,伪朔县县长,1937-1945,投靠日军，任伪朔县县长，协助日军推行保甲制度，强征粮食，镇压抗日群众。
李树春,伪朔县警察局局长,1938-1945,充当日军爪牙，指挥伪警察抓捕抗日军民，参与多次“清乡”行动。
张子仪,伪朔县维持会会长,1937-1940,日军占领朔县后组织维持会，为日军筹集粮款，提供情报，迫害抗日家属。
赵全璧,伪朔县保安队队长,1939-1945,率伪保安队配合日军扫荡朔县周边村庄，烧杀抢掠，杀害抗日干部。
周文焕,伪朔县商会会长,1938-1945,为日军控制商业，强迫商户缴纳“慰劳金”，并替日军收购军需物资。
马登科,伪朔县新民会会长,1940-1945,推行奴化教育，组织“新民会”宣传亲日思想，诱骗青年参加伪军。
高步瀛,伪朔县税务局局长,1938-1945,为日军强征各种苛捐杂税，搜刮民财，导致百姓负担沉重。
刘子厚,伪朔县司法科科长,1940-1945,协助日军审判抗日志士，以“通匪”罪名判处多人死刑或劳役。
陈国栋,伪朔县情报组组长,1941-1945,专门搜集八路军和抗日游击队情报，多次导致抗日据点被破坏。
郭维藩,伪朔县自卫团团长,1939-1945,组织当地自卫团协助日军守备，参与“无人区”制造，驱赶百姓。
