name,title,activity_period,notable_deeds
于琛澂,伪满洲国黑河省省长,1934-1939,曾任伪满黑河省省长，积极推行日伪殖民政策，镇压抗日力量，协助日军掠夺黑河地区资源。
赵仲仁,伪黑河省警务厅厅长,1935-1940,指挥伪警察和特务，搜捕抗日联军及地下工作者，多次参与“讨伐”行动，残害百姓。
张景惠,伪满洲国国务总理大臣（曾管辖黑河地区）,1935-1945,作为伪满最高汉奸之一，全面配合日本关东军统治，包括对黑河地区的殖民统治和资源掠夺。
韩云阶,伪黑河省财政厅长,1936-1941,负责为日军征收苛捐杂税，强征劳工，侵吞地方财政，支持日军军事建设。
王静修,伪黑河省协和会会长,1937-1942,组织协和会宣传奴化思想，破坏抗日群众组织，协助日军进行“治安肃正”。
李铭书,伪黑河省法院院长,1938-1943,利用伪司法系统迫害抗日志士，判处大量爱国人士死刑或长期监禁。
孙其昌,伪黑河省民生厅长,1939-1944,推行“粮谷出荷”政策，强征农民粮食，导致黑河地区饥荒，并强抓壮丁充当日军苦力。
于镜涛,伪黑河省警备军司令,1940-1945,指挥伪军配合日军围剿东北抗联第三路军，在逊克、孙吴等地多次发动“扫荡”。
刘德权,伪黑河市市长,1941-1945,管理黑河市政务，强制推行“保甲制度”，建立特务网络，镇压反满抗日活动。
张海鹏,伪满热河省省长（曾参与黑河地区军事镇压）,1933-1941,虽主要活动于热河，但曾率伪军赴黑河地区协助日军“讨伐”抗联，烧毁村屯。
