name,title,activity_period,notable_deeds
张步云,伪山东国民自卫军第二师师长、伪诸城县长,1938-1945,诸城本地人，抗战期间投靠日军，在诸城、高密、安丘一带组织伪军，配合日军扫荡抗日根据地，残害抗日军民，后任伪诸城县长。
王砚农,伪诸城县维持会会长,1938-1940,日军侵占诸城后出面组织维持会，为日军筹粮筹款、维持地方伪秩序，协助日军推行保甲连坐。
李永平,伪山东保安第十二旅旅长,1939-1945,盘踞诸城、胶县、高密一带，先投日军任伪军头目，配合日军进攻八路军滨海、胶东根据地，在诸城南部山区活动频繁。
张景月,伪山东保安第十五旅旅长、伪山东省政府委员,1938-1945,寿光人，长期在潍坊北部及寿光、广饶一带活动，后投靠日军，所部配合日军扫荡清河区抗日根据地，与诸城、潍坊地区伪政权有联络。
厉文礼,伪鲁东和平建国军司令、伪山东省政府委员,1938-1945,原国民党山东省第八区专员，后率部投日，在潍坊、安丘、诸城一带组织伪军，配合日军扫荡鲁中、滨海抗日根据地。
张天佐,伪山东保安第五旅旅长,1938-1945,昌乐人，长期在潍坊地区活动，后与日军勾结，所部在昌乐、潍县、诸城边界配合日军行动，进攻抗日武装。
赵保原,伪剿共第七路军司令,1938-1945,原国民党军将领，后投靠日军，在胶东及潍坊东部一带活动，配合日军扫荡抗日根据地，与诸城、高密伪军有协同。
成逸庵,伪潍县维持会会长、伪潍县县长,1938-1945,日军侵占潍县后组织维持会，后任伪县长，为日军征粮征夫，推行奴化教育，协助日军镇压抗日活动。
郭恩庆,伪潍县警察局局长,1938-1945,在潍县任伪警察头目，搜捕抗日人员，配合日军进行治安强化运动，在潍县及周边地区实施白色恐怖。
丁叔言,伪山东省教育厅厅长,1938-1945,山东人，投靠日伪政权，在济南及山东各地推行奴化教育，编写亲日教材，为日军侵略培养顺民，其教育政策覆盖潍坊、诸城等地。
唐仰杜,伪山东省省长,1938-1945,原北洋政府官员，抗战期间出任伪山东省省长，在山东全省推行日伪政策，为日军筹粮筹款，镇压抗日活动，其政令下达至潍坊、诸城各县。
马良,伪山东省省长、伪华北政务委员会委员,1938-1945,山东人，投靠日军，历任伪山东省长等职，在山东推行保甲制度、治安强化运动，配合日军扫荡，其伪政权覆盖潍坊、诸城地区。
杨毓珣,伪山东省省长,1940-1945,抗战期间任伪山东省长，为日军搜刮物资、征发劳工，在山东各地包括潍坊、诸城推行伪化统治。
王铁相,伪诸城县保安大队大队长,1940-1945,在诸城组织伪保安大队，配合日军守备队扫荡诸城南部抗日根据地，捕杀抗日干部和群众。
刘佩忱,伪山东保安第三旅旅长,1939-1945,在潍坊、昌邑、诸城一带活动，投日后配合日军进攻抗日根据地，抢粮抓夫，残害百姓。
