name,title,activity_period,notable_deeds
张启璜,伪安陆县维持会会长、伪安陆县县长,1938-1945,日军侵占安陆后出面组织伪维持会，后任伪县长，为日军征粮派款、维持占领秩序。
王寿山,伪安陆县保安队头目,1939-1945,在安陆地区收编地痞流氓组成伪保安队，配合日军下乡扫荡、搜捕抗日人员。
李楚才,伪孝感县维持会会长,1938-1940,孝感沦陷后组织维持会，为日军筹粮筹款、拉夫修路，协助建立伪政权。
朱坤,伪孝感县县长,1940-1945,任伪孝感县县长期间推行保甲连坐，配合日军清乡，镇压抗日群众。
刘文山,伪孝感县保安团团长,1941-1945,率伪保安团配合日军在孝感、安陆交界地区扫荡，袭击抗日武装。
何佩瑢,伪湖北省省长,1938-1942,湖北沦陷后投敌，任伪湖北省长，推行伪化统治，为日军掠夺湖北资源效力。
杨揆一,伪湖北省省长、伪武汉特别市市长,1942-1945,继何佩瑢后任伪湖北省长，继续推行伪化政策，配合日军在湖北各地的占领统治。
叶蓬,伪武汉特别市市长、伪湖北省政府主席,1940-1945,投靠汪伪政权，在湖北武汉地区任职，协助日军维持占领区秩序、搜刮物资。
石星川,伪武汉特别市市长,1938-1940,武汉沦陷后出任伪市长，为日军维持武汉及周边地区治安、征发物资。
雷寿荣,伪湖北省政府委员、伪汉口市市长,1939-1945,在湖北伪政权中任职，参与推行日军占领政策，协助经济统制与物资征调。
陈中孚,伪湖北省政府委员,1940-1945,在伪湖北省政府任职，参与伪化宣传与地方伪政权建设。
汪步青,伪和平救国军军长,1939-1945,在湖北沔阳、汉川、孝感一带收编土匪武装，组成伪军配合日军作战。
李宝琏,伪军师长,1940-1945,率伪军在鄂中、鄂东地区配合日军扫荡，活动范围涉及孝感周边。
金龙章,伪黄陂县县长,1939-1945,在黄陂及孝感邻近地区推行伪政，为日军征粮拉夫、建立情报网。
赵文华,伪应城县县长,1940-1945,在应城、安陆邻近地区任伪县长，配合日军掠夺石膏、盐矿资源。
周明钦,伪云梦县维持会会长,1939-1941,在云梦组织维持会，为日军筹粮、修据点，协助控制安陆、云梦交界地区。
黄子安,伪应山县县长,1940-1945,在应山任伪县长，配合日军在鄂北、孝感北部地区清乡。
张伯常,伪汉阳县县长,1939-1945,在汉阳及武汉周边任伪职，协助日军维持占领区统治、征发民夫。
谢伯勋,伪武昌县维持会会长,1938-1940,武昌沦陷后组织维持会，为日军筹办粮秣、协助建立伪基层政权。
陈守方,伪嘉鱼县县长,1940-1945,在嘉鱼任伪县长，配合日军在鄂南地区征粮、清乡。
