name,title,activity_period,notable_deeds
陈济棠,未任伪职，但抗战初期主政广东时与日方有秘密接触传闻,1936-1940,据部分史料记载，抗战初期广东方面与日方有秘密接触，但陈济棠本人未在广西百色、靖西地区任伪职，关联性较弱。
韦云淞,桂系将领，抗战期间未附逆,1937-1945,桂系将领，抗战期间在广西活动，但未附逆，不属于汉奸。
张发奎,国民党将领，抗战期间未附逆,1937-1945,抗战期间在华南、广西一带活动，但未附逆，不属于汉奸。
李品仙,桂系将领，抗战期间未附逆,1937-1945,桂系将领，抗战期间在安徽、广西活动，但未附逆，不属于汉奸。
夏威,桂系将领，抗战期间未附逆,1937-1945,桂系将领，抗战期间在广西活动，但未附逆，不属于汉奸。
黄旭初,桂系官员，抗战期间任广西省政府主席，未附逆,1937-1945,抗战期间任广西省政府主席，未附逆，不属于汉奸。
苏新民,伪广西维持会成员（待考）,1939-1945,部分地方史料提及广西沦陷区有维持会组织，但具体姓名与百色、靖西关联的可靠记载极少。
黄某（待考）,伪靖西县维持会会长（待考）,1940-1945,靖西地处中越边境，抗战后期日军曾短暂侵入桂南、桂西，地方维持会记载零散，具体姓名与事迹缺乏可靠档案。
李某（待考）,伪百色县维持会成员（待考）,1940-1945,百色地区抗战期间并非日军长期占领区，维持会记载极少，缺乏可靠姓名与事迹。
陈某（待考）,伪桂南政务委员会成员（待考）,1939-1940,日军侵占桂南期间曾扶植伪政权，但活动范围主要在南宁、钦州、防城一带，与百色、靖西直接关联的记载有限。
