name,title,activity_period,notable_deeds
熊式辉,未任伪职，但曾主赣政，与日伪有接触传闻,1931-1945,长期主政江西，南昌沦陷前后对日妥协传闻较多，但无确凿伪职记录，奉新一带亦有相关传闻，需谨慎对待。
李中襄,汪伪江西省政府委员兼建设厅厅长,1940-1945,汪伪政权在江西地区的重要附逆者，参与伪江西省政，活动范围覆盖赣西、宜春一带。
杨揆一,汪伪江西省省长、伪军委会委员,1940-1945,汪伪政权在江西的最高行政头目之一，负责伪江西省政务，其势力影响及于宜春、奉新周边地区。
黄自强,汪伪江西省政府委员、伪保安司令部要职,1941-1945,在江西沦陷区协助日军维持治安，参与伪政权与伪军组织，活动涉及赣西地区。
王揖唐,汪伪政府要员，曾负责江西方面伪政权联络,1940-1945,汪伪中央要员，参与对江西沦陷区的伪政权部署，间接影响宜春、奉新一带伪组织。
陈孚木,汪伪江西省政府委员兼民政厅厅长,1940-1945,参与汪伪江西省政，推行日伪统治政策，活动范围包括赣西宜春地区。
周贯虹,奉新县维持会会长（传闻）,1939-1945,据地方文史资料传闻，日军侵占奉新期间曾组织维持会，周氏被指为负责人之一，但确凿档案记载有限。
刘子清,宜春县伪维持会头目（传闻）,1939-1945,地方资料提及宜春沦陷区曾有维持会组织，刘氏被指参与其中，协助日军征粮、拉夫，但可靠记载较少。
张伯伦,伪奉新县保安队队长（传闻）,1940-1945,传闻在奉新地区组织伪保安队，配合日军扫荡，但缺乏正式档案佐证。
萧淑宇,汪伪江西省政府委员兼教育厅厅长,1940-1945,在江西沦陷区推行奴化教育，影响宜春、奉新等地教育领域。
