name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令,1938-1945,河南柘城人，抗战期间在豫东、豫北一带组织伪军，配合日军进攻抗日根据地，其势力范围覆盖濮阳周边地区。
孙良诚,伪和平救国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原国民党将领，1942年率部投敌，任伪职，驻防河南开封、濮阳一带，配合日军扫荡冀鲁豫抗日根据地。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党河北省政府主席，1943年投敌，任伪河南省政府主席等职，在豫北、濮阳地区协助日军维持统治。
李英,伪和平救国军暂编第六军军长、伪豫北保安司令,1938-1945,河南濮阳人，抗战期间在濮阳、清丰、南乐一带组织伪军，任伪豫北保安司令等职，配合日军扫荡冀鲁豫边区。
王凤梧,伪濮阳县维持会会长、伪濮阳县县长,1938-1945,濮阳本地人，日军占领濮阳后出面组织维持会，后任伪县长，为日军征粮派款、搜集情报，镇压抗日群众。
张连三,伪范县维持会会长,1938-1945,范县本地人，日军侵占范县后组织维持会，协助日军建立伪政权，维持地方治安，迫害抗日人员家属。
刘伯骧,伪清丰县县长,1938-1945,在清丰县任伪县长期间，配合日军推行保甲制度，征发民夫、粮食，支援日军对冀鲁豫根据地的扫荡。
陈静斋,伪河南省政府委员、伪豫北道尹,1938-1945,在豫北道任职期间，管辖包括濮阳在内的豫北各县，推行伪化教育、经济掠夺，协助日军维持占领区秩序。
赵子立,伪冀鲁豫边区保安司令,1940-1945,在冀鲁豫边区组织伪保安部队，活动于濮阳、范县、观城一带，配合日军进攻抗日根据地，捕杀抗日干部。
杨法贤,伪濮县县长,1938-1945,濮县（今属濮阳）伪县长，任内为日军征粮征税，组织伪自卫团，协助日军封锁抗日根据地。
