name,title,activity_period,notable_deeds
彭叫驴子,伪维持会头目,1943年常德会战期间,常德沦陷期间，出面组织伪维持会，为日军征集物资、拉夫，协助日军维持城区秩序。
黄维国,伪常德县维持会会长,1943年—1944年,常德会战后，受日军指使筹组伪常德县维持会，充任会长，为日军征粮、征夫，并参与伪政权宣传。
李华堂,伪军头目,1943年—1945年,在常德、汉寿、沅江一带收编土匪，组织伪军，配合日军扫荡洞庭湖西岸抗日武装。
周佛海,汪伪政权行政院副院长、伪财政部长,1940年—1945年,湖南沅陵人，汪伪政权核心人物之一，参与对湖南沦陷区的伪化统治与经济掠夺。
唐生明,汪伪政权军事委员会委员、伪清乡委员会副秘书长,1940年—1945年,湖南东安人，受重庆方面派遣打入汪伪，但在汪伪政权中担任要职，参与伪军策反与情报活动，战后一度被指为汉奸。
叶蓬,汪伪政权湖北省政府主席、伪武汉行营主任,1940年—1945年,湖北黄陂人，活动于湘北、鄂南一带，配合日军对湖南北部进行伪化统治和军事扫荡。
王劲哉,伪军师长（后投日）,1943年—1945年,原国民党军将领，1943年被俘后投日，在湘北、鄂南组织伪军，配合日军进攻常德、津市一带。
陈渠珍,湘西地方武装首领（后期与日伪有接触）,1944年—1945年,湘西地方实力派，抗战后期与日伪方面有秘密接触，但未公开投敌，历史评价复杂。
罗君强,汪伪政权安徽省省长、伪上海市政府秘书长,1940年—1945年,湖南湘乡人，汪伪政权重要成员，参与伪政权对华中沦陷区的统治，包括湖南部分沦陷区。
张辉瓒,伪常德地区清乡队队长,1943年—1944年,常德会战期间投靠日军，组织伪清乡队，在常德、桃源、汉寿交界地区搜捕抗日人员，勒索百姓。
