name,title,activity_period,notable_deeds
张荫梧,伪河北省政府委员、伪冀南道尹,1938-1945,抗战期间投靠日军，在冀南地区参与伪政权建设，协助日军推行治安强化运动，镇压抗日力量，其活动范围覆盖邢台及南和一带。
高德林,伪顺德道尹、伪邢台县知事,1938-1945,在邢台地区出任伪职，配合日军维持占领区秩序，征发民夫、物资，参与清乡与保甲连坐，直接涉及南和周边区域。
李聘三,伪邢台县维持会会长,1937-1939,日军占领邢台后组织维持会，为日军筹粮筹款、招募伪军，协助建立基层伪政权，影响波及南和等邻县。
王会文,伪南和县知事,1939-1945,在南和县任伪县长期间，推行保甲制度，配合日军扫荡，强征粮食与劳工，镇压当地抗日活动。
赵子明,伪南和县警备队队长,1940-1945,统领伪警备队协助日军守备南和及周边据点，参与抓捕抗日人员、破坏抗日组织，维持日伪统治。
刘化南,伪顺德道公署警务科长,1938-1945,在邢台伪道公署负责警务，指挥伪警察在邢台、南和等地清查户口、搜捕抗日分子，推行治安强化运动。
张栋臣,伪冀南道保安团团长,1939-1945,率伪保安团在邢台、南和、任县一带配合日军作战，袭击抗日根据地，抢掠民财，残害百姓。
陈静波,伪邢台县教育会会长,1940-1945,在邢台教育界推行奴化教育，编写亲日教材，组织学生参加日伪宣传活动，影响包括南和在内的周边县区。
郭玉山,伪南和县商务会会长,1938-1945,控制南和县商业，为日军采购军需物资，协助经济封锁，压榨商户与民众，支持日伪统治。
吴赞周,伪河北省省长,1938-1943,作为河北伪政权最高头目之一，推行日军政策，在包括邢台、南和在内的河北各地建立伪组织，征发劳工与物资。
荣臻,伪河北省政府委员兼伪冀南道尹,1939-1945,在冀南道（辖邢台等地）任职期间，协助日军实施治安肃正，组织伪军扫荡抗日武装，波及南和地区。
崔培基,伪邢台县警察局局长,1938-1945,掌管邢台伪警察系统，在南和等周边地区配合日军进行搜捕、审讯和镇压抗日人员，推行保甲连坐。
