name,title,activity_period,notable_deeds
唐生明,汪伪政府军事委员会委员、伪清乡委员会驻苏州办事处主任,1940-1945,湖南东安人，奉蒋介石、戴笠之命潜入汪伪政权，表面附逆，曾任伪军事委员会委员等职，在江苏、上海一带活动，与湘潭无直接地域关联，但属湖南籍有明确记载的汪伪政权任职者。
周佛海,汪伪政府行政院副院长、财政部长、伪上海市长,1938-1945,湖南沅陵人，汪伪政权核心人物之一，参与筹建汪伪政权，推行伪化统治，虽主要在南京、上海活动，但为湖南籍汉奸中职位最高者之一。
陈公博,汪伪政府立法院长、伪行政院长、伪国民政府代主席,1938-1945,湖南籍（祖籍福建，生于广东，与湖南关联较弱），汪伪政权主要头目，抗战胜利后被处决。
叶蓬,汪伪政府陆军部长、伪湖北省长、伪武汉行营主任,1939-1945,湖北黄陂人，非湖南籍，但在湖南邻近地区活动，曾参与伪军组织，与湘潭无直接关联。
罗君强,汪伪政府司法行政部长、伪安徽省长,1939-1945,湖南湘乡人，汪伪政权重要成员，曾任伪边疆委员会委员长等职，在南京、安徽等地推行伪化政策。
李士群,汪伪特工总部主任、伪江苏省长,1939-1943,浙江遂昌人，汪伪特务头目，虽非湖南籍，但其特务活动范围涉及华中地区，与湘潭无直接关联。
丁默邨,汪伪特工总部主任、伪社会部长,1939-1945,湖南常德人，汪伪特务组织头目之一，参与镇压抗日力量，主要在南京、上海活动。
张辉瓒,国民党军第十八师师长（后投敌未遂）,1930-1931,湖南长沙人，1931年在江西被红军俘虏处决，非汉奸，但常被误列，此处不属汉奸名录。
王劲哉,国民党军第一二八师师长（后脱离国民党，未投日）,1938-1943,陕西渭南人，在湖北沔阳一带坚持抗日，后被日军俘虏，未任伪职，不属汉奸。
湘潭维持会会长（姓名待考）,湘潭县维持会会长,1944-1945,1944年日军侵占湘潭后，当地成立维持会，会长姓名在地方史料中记载不全，负责为日军筹粮、派夫、维持伪秩序。
湘潭伪警察局长（姓名待考）,湘潭县伪警察局长,1944-1945,日军占领湘潭期间，伪警察局协助日军搜捕抗日人员、镇压民众，具体姓名在现存史料中多缺失。
九华地区保甲长（多人，姓名待考）,湘潭县九华地区伪保甲长,1944-1945,日军侵占湘潭后，九华一带部分保甲长被迫或主动附逆，为日军征粮、派丁、传递情报，具体姓名散见于地方档案，但系统记载极少。
长沙维持会会长（姓名待考）,长沙县维持会会长,1944-1945,1944年长沙沦陷后，伪维持会为日军服务，会长姓名在部分文史资料中有提及，但与湘潭无直接关联。
湖南伪省政府筹备人员（姓名待考）,汪伪政权湖南伪省政府筹备委员,1944-1945,日军侵占湖南部分地区后，曾试图建立伪省政府，部分附逆人员参与筹备，但未能正式成立，姓名记载零散。
